pdbid,RMSD_AF2,TMscore_AF2,GDT_TS_AF2,DockQ_AF2,F1_AF2,iRMSD_AF2_DockQ,LRMSD_AF2,fnat_AF2,fnonnat_AF2,clashes_AF2,Time_AF2,RMSD_AF3,TMscore_AF3,GDT_TS_AF3,DockQ_AF3,F1_AF3,iRMSD_AF3_DockQ,LRMSD_AF3,fnat_AF3,fnonnat_AF3,clashes_AF3,Time_AF3,RMSD_RF2,TMscore_RF2,GDT_TS_RF2,DockQ_RF2,F1_RF2,iRMSD_RF2_DockQ,LRMSD_RF2,fnat_RF2,fnonnat_RF2,clashes_RF2,Time_RF2
1gux,0.9240402053518942,0.058,0.0583,0.8400270545449896,0.7843137254901961,0.7917210409665263,1.5269624711694514,0.7692307692307693,0.2,0.0,1.535,0.6483237244090896,0.0576,0.055,0.8076118227480702,0.8085106382978723,0.921781210669282,1.5901697872685532,0.7307692307692307,0.09523809523809523,0.0,0.7788,0.9772420942628053,0.0578,0.0567,0.8738138759425654,0.75,0.886303737800463,1.7985998748205756,0.9230769230769231,0.3684210526315789,6.0,0.1972
6n3e,0.9888552420527414,0.976,0.9827,0.9810488798995065,0.9767441860465116,0.3447115654425349,0.6976218776995761,1.0,0.045454545454545456,0.0,1.798,0.4794434686539501,0.9894,0.9926,0.970583144669552,0.9302325581395349,0.2959067025619786,0.4795867420472077,0.9523809523809523,0.09090909090909091,0.0,1.115,1.2540636389485404,0.946,0.9554,0.6962172254476745,0.6666666666666666,1.6848170533745421,3.0703290178304603,0.7619047619047619,0.4074074074074074,5.0,0.6552
4eto,4.188260163499195,0.2562,0.2396,0.9317598579989371,0.8648648648648649,0.42899347262651905,1.1508035633394158,0.8888888888888888,0.15789473684210525,0.0,2.6736,3.217060431101274,0.2537,0.2604,0.20779773461533582,0.16,4.115010691150298,10.519733543771984,0.1111111111111111,0.7142857142857143,0.0,1.9502,2.7295554754604114,0.253,0.2565,0.21616029698104167,0.0,2.7296148553957824,10.059932079828043,0.0,0.0,0.0,0.5052
1fv1,0.9191694416223734,0.9867,0.9679,0.8642684091435687,0.8181818181818182,0.722913733997681,2.1938698477761442,0.84375,0.20588235294117646,0.0,2.5091,1.1790061251509583,0.9817,0.9563,0.8776388539860349,0.8985507246376812,0.7923608129264708,3.104118988558492,0.96875,0.16216216216216217,0.0,1.9888,2.3362005024229164,0.9496,0.9023,0.19073285300052834,0.02857142857142857,4.769957616134783,9.378946597684974,0.03125,0.9736842105263158,5.0,0.3483
4wlb,1.31643944706927,0.988,0.9863,0.9176949179215583,0.7428571428571429,0.3356364831078853,0.9262400427886704,0.8125,0.3157894736842105,0.0,1.8213,0.42085437588283425,0.9952,0.9961,0.9628727266252451,0.967741935483871,0.31966649716427126,0.6285572979413947,0.9375,0.0,0.0,0.8663,1.7001536461174154,0.9736,0.9473,0.9465161223439633,0.6976744186046512,0.3960258388048768,1.565022225755326,0.9375,0.4444444444444444,7.0,0.1361
4xal,1.9449334649846937,0.8762,0.8854,0.5494220361928033,0.47368421052631576,1.8860886221162783,4.105703669589078,0.45,0.5,0.0,1.3197,1.3312248705192053,0.9244,0.9401,0.5311415785324093,0.35294117647058826,1.6577699991974935,3.664573997036027,0.3,0.5714285714285714,0.0,0.7977,4.022992333534061,0.7935,0.7995,0.13852227667620223,0.17391304347826086,5.916225882574482,14.522326135000116,0.1,0.3333333333333333,1.0,0.123
3nfk,5.188631061589779,0.8886,0.8952,0.3132377592363978,0.7547169811320755,8.043498883019845,15.149184421919845,0.6666666666666666,0.13043478260869565,0.0,1.5925,0.475880968007899,0.9858,0.9905,0.954718652946905,0.9666666666666667,0.4719924983509357,0.9531785942682083,0.9666666666666667,0.03333333333333333,0.0,0.6944,4.756286866145607,0.883,0.8905,0.3269512113220603,0.6557377049180327,7.422997809653081,13.80291502581559,0.6666666666666666,0.3548387096774194,7.0,0.5666
4xc2,1.3137618279552499,0.9621,0.9567,0.6123804926337769,0.7096774193548387,2.0175219817099483,3.790925339004279,0.6470588235294118,0.21428571428571427,0.0,1.4777,0.8974958155485547,0.9657,0.9587,0.9126303601273372,0.8656716417910447,0.5051819892038902,0.9822856974851721,0.8529411764705882,0.12121212121212122,0.0,0.8144,2.2823457757610726,0.936,0.9311,0.4747554072286593,0.6388888888888888,3.6041415643585464,6.9379619222785855,0.6764705882352942,0.39473684210526316,6.0,0.1238
3shb,0.6050936640426309,0.9728,0.9899,0.9722934578284508,0.9,0.24703643983332688,0.5441259029095876,0.9473684210526315,0.14285714285714285,0.0,1.4055,1.3460256990256096,0.9592,0.9797,0.6459175818842584,0.8,2.131017050524889,4.719771347742241,0.8421052631578947,0.23809523809523808,0.0,0.8355,1.398850622011836,0.9488,0.9662,0.6563746645787935,0.6382978723404256,1.9082782716721396,4.279917138574649,0.7894736842105263,0.4642857142857143,7.0,0.5186
3h1z,2.958878285120405,0.934,0.8972,0.16160176626349962,0.12698412698412698,6.267367463384243,12.404556233101177,0.1111111111111111,0.8518518518518519,0.0,1.45,1.0260796501125469,0.9772,0.9587,0.7026207705491424,0.7777777777777778,1.6731382651263265,3.0717800577160093,0.7777777777777778,0.2222222222222222,1.0,0.7875,1.2250886193190573,0.9643,0.9143,0.771567409948695,0.7045454545454546,1.298656167085951,3.1087584940271893,0.8611111111111112,0.40384615384615385,10.0,0.1955
4q5u,0.96375834167415,0.9683,0.9586,0.8220586850904845,0.7047619047619048,0.7075738930231714,1.3480919396277695,0.6727272727272727,0.26,0.0,2.2033,15.994143706524449,0.522,0.4763,0.13628809929873756,0.3855421686746988,16.30410254917448,24.23208617193618,0.2909090909090909,0.42857142857142855,0.0,1.2358,2.528691552907135,0.829,0.7234,0.4882982258758115,0.3357664233576642,2.7348426997641986,4.043628504881967,0.41818181818181815,0.7195121951219512,17.0,0.8186
2r7g,0.9701081414599827,0.3786,0.3714,0.6602740835362493,0.4444444444444444,1.010577037895551,1.9869588595077972,0.3448275862068966,0.375,0.0,3.3891,0.865722563123968,0.3792,0.3714,0.7295523101874514,0.3783783783783784,0.2867882851277468,1.1329959326247685,0.2413793103448276,0.125,0.0,1.5819,1.492839118544527,0.3654,0.3382,0.5498293009919735,0.2857142857142857,1.2070862638860282,3.7696925311595346,0.20689655172413793,0.5384615384615384,2.0,1.3238
3ro3,0.4686208026742139,0.9913,0.9929,0.9423359519525318,0.8974358974358975,0.3258306889982303,0.4610517023765594,0.875,0.07894736842105263,0.0,6.2477,0.4666194005247988,0.9924,0.9943,0.9762052921728327,0.9047619047619048,0.20523818138212122,0.4668063689272665,0.95,0.13636363636363635,0.0,0.9358,1.9857945317546413,0.9246,0.8892,0.37292852801756754,0.3508771929824561,3.239751592948073,5.6673079175134475,0.25,0.4117647058823529,5.0,0.9375
5wfv,0.3729681621764678,0.9965,0.9974,0.9289696627142253,0.8679245283018868,0.26588015147201577,0.5425641620701687,0.8214285714285714,0.08,0.0,5.295,0.2842979148981675,0.998,0.9991,0.9396430569427988,0.8888888888888888,0.2678910705978939,0.7290943109852447,0.8571428571428571,0.07692307692307693,1.0,0.9597,1.1773256964897751,0.9823,0.9744,0.3986370838175606,0.3389830508474576,3.0971554003335027,6.254128588705186,0.35714285714285715,0.6774193548387096,10.0,0.3155
4yje,0.6052911199470814,0.9932,0.987,0.8236335596212898,0.8311688311688312,0.8291646663899974,1.7177940206937292,0.7441860465116279,0.058823529411764705,0.0,2.2727,0.9170476756742124,0.988,0.9798,0.805661038898774,0.810126582278481,0.9353178392232727,1.8927966547758284,0.7441860465116279,0.1111111111111111,0.0,1.0972,2.7444251237504873,0.9512,0.8916,0.13290016742478425,0.125,6.028742233332681,13.953970417242306,0.06976744186046512,0.4,0.0,0.1841
2bba,1.720641333623563,0.9603,0.9472,0.8345789000147397,0.7837837837837838,0.9746988005938095,1.4413750054742374,0.8285714285714286,0.2564102564102564,0.0,2.0411,0.9725532493368262,0.9759,0.9711,0.9204367649905953,0.9014084507042254,0.6287860275935283,0.5050088135464136,0.9142857142857143,0.1111111111111111,0.0,0.8983,2.9934675446505605,0.9092,0.8719,0.2862686664570329,0.2857142857142857,5.127860481642137,9.645424879403352,0.34285714285714286,0.7551020408163265,9.0,0.7519
4a2a,0.7615387840931767,0.0904,0.0907,0.8961589963558508,0.76,0.39480224367062666,0.6999883625221187,0.76,0.24,0.0,2.9513,0.8341686680559649,0.0889,0.0868,0.8829914222071414,0.782608695652174,0.3850635842665762,0.8190880596489017,0.72,0.14285714285714285,0.0,2.0522,9.586790908299097,0.0534,0.0512,0.019193939803407157,0.0,13.761129230881082,38.78005943433748,0.0,1.0,0.0,0.4133
5di8,1.0884480804254966,0.9643,0.9129,0.945439212288266,0.8823529411764706,0.3824017559366332,0.9267520389530102,0.9090909090909091,0.14285714285714285,0.0,2.3575,0.8754176577561473,0.9764,0.9502,0.972170554367683,0.9552238805970149,0.3205058374989138,0.833483430598541,0.9696969696969697,0.058823529411764705,0.0,1.3438,2.0644579451614233,0.8915,0.8009,0.8840798005921483,0.7777777777777778,0.7145561198251098,0.9082424007029121,0.8484848484848485,0.28205128205128205,3.0,0.1977
2pv1,0.4793145028336569,0.9853,0.9955,0.9543030637568334,0.9090909090909091,0.37273665262112443,0.5940092890200286,0.9259259259259259,0.10714285714285714,0.0,2.1852,0.3295862958826301,0.9929,1.0,0.9614366897519515,0.8771929824561403,0.30155213374254297,0.448047893835162,0.9259259259259259,0.16666666666666666,0.0,0.6541,4.4887589590453,0.9182,0.9273,0.08307553757379707,0.06896551724137931,8.007858302149952,18.247872364816505,0.037037037037037035,0.5,0.0,0.5458
2cnz,,0.1333,0.1338,,,,,,,,1.6852,,0.1336,0.1338,,,,,,,,0.7033,,0.1305,0.1303,,,,,,,,0.7344
1ddv,0.48901727197471784,0.985,0.9955,0.9251262207798385,0.8888888888888888,0.42103470014949224,0.7977490960465405,0.8571428571428571,0.07692307692307693,0.0,1.5608,1.4320568056517067,0.9486,0.9568,0.5321347898019635,0.48484848484848486,2.1017803235244745,5.730472175512176,0.5714285714285714,0.5789473684210527,0.0,0.7291,2.145179121327611,0.9447,0.9523,0.26432198962020154,0.14814814814814814,3.484475925506352,8.606624119941785,0.14285714285714285,0.8461538461538461,1.0,0.1261
4uqy,0.5107999232092388,0.9934,0.9926,0.9365430836801538,0.8787878787878788,0.4541481250247657,0.962160592920081,0.90625,0.14705882352941177,0.0,2.7247,0.3947109304255611,0.996,0.9972,0.9254856819514289,0.8571428571428571,0.3755952801610397,0.777315927427096,0.84375,0.12903225806451613,0.0,0.8722,1.917600056141705,0.9598,0.937,0.3129593425425268,0.3508771929824561,4.082476137267033,8.374531782093753,0.3125,0.6,3.0,0.8777
1h6w,5.274388105889344,0.6349,0.6056,0.8024373378005566,0.8282828282828283,0.7067702976263195,5.1061861218644005,0.8541666666666666,0.19607843137254902,0.0,1.5566,3.88478491961602,0.6746,0.6599,0.765877391568071,0.8431372549019608,1.3713505083386162,3.4709432730296594,0.8958333333333334,0.2037037037037037,0.0,0.8827,12.716841173127639,0.4854,0.4752,0.6860107776254164,0.7244094488188977,0.7282737105281514,13.285150015475374,0.9583333333333334,0.4177215189873418,14.0,0.1869
4qbr,0.49389942842759765,0.9885,0.993,0.9288196735992399,0.8620689655172413,0.40793279673734373,0.700382816361437,0.8620689655172413,0.13793103448275862,0.0,1.2877,0.48899482796303173,0.9891,0.9895,0.9587278400762962,0.9473684210526315,0.35228689091605675,0.43197727452545903,0.9310344827586207,0.03571428571428571,0.0,0.8488,0.566465312820995,0.9846,0.9843,0.927423835479828,0.7647058823529411,0.5184316638865613,0.7425062986343443,0.896551724137931,0.3333333333333333,7.0,0.7227
2v3s,0.8617689134851138,0.9571,0.9579,0.9016392405974077,0.8648648648648649,0.5492038097131142,1.1822572218572944,0.8421052631578947,0.1111111111111111,0.0,2.0008,0.534077004847214,0.984,0.9926,0.9045409928110537,0.8421052631578947,0.5331065629616067,1.0953729169347577,0.8421052631578947,0.15789473684210525,0.0,1.0002,1.0508117794903713,0.9564,0.9653,0.9581628889247721,0.8636363636363636,0.5257304438643577,1.0876363296120368,1.0,0.24,5.0,0.5641
3lny,0.7489903011228833,0.9619,0.9725,0.904408792250664,0.7906976744186046,0.568453508165298,0.9043030048599274,0.85,0.2608695652173913,0.0,1.4352,0.46805244932769585,0.9849,0.995,0.9008294740631876,0.7804878048780488,0.47261789718008385,0.7239835766752597,0.8,0.23809523809523808,0.0,1.4369,0.4394278692829476,0.986,0.9975,0.9761553081796853,0.7272727272727273,0.393404521453815,0.7226236490680108,1.0,0.42857142857142855,5.0,0.4994
1nvr,4.603822127024126,0.1339,0.1301,0.03241961402339181,0.0,8.978139961709093,30.957506699818964,0.0,1.0,0.0,16.6519,4.835516473215993,0.1517,0.1487,0.02148806259035367,0.0,13.497509809107619,36.19583266913892,0.0,1.0,0.0,1.5727,3.1493401101200864,0.1396,0.1329,0.11470890424805576,0.0,3.7291942929287054,16.74566857430202,0.0,1.0,1.0,0.8769
5ei3,1.737267041925878,0.9691,0.9659,0.9589847153554528,0.8518518518518519,0.3300590984447007,1.6235203084461365,0.9583333333333334,0.23333333333333334,0.0,3.3147,0.8139159727218018,0.9809,0.9671,0.976013744815213,0.8846153846153846,0.2498721276662848,0.48849784624724063,0.9583333333333334,0.17857142857142858,0.0,0.8052,2.2722829911767146,0.9572,0.9537,0.8919399778539377,0.6865671641791045,0.812793476316185,2.0612680298004227,0.9583333333333334,0.46511627906976744,5.0,0.1163
2ffu,7.786498418111059,0.7938,0.755,0.8431203012875121,0.875,0.5164253027917237,5.141786422859907,0.9032258064516129,0.15151515151515152,0.0,4.9666,7.722636815573486,0.7914,0.753,0.8343095211665178,0.8888888888888888,0.5565208339623569,5.291495453074673,0.9032258064516129,0.125,0.0,0.8058,11.574631954009396,0.7794,0.7351,0.6579370243732655,0.6753246753246753,1.4959018673865563,6.461959116420292,0.8387096774193549,0.43478260869565216,6.0,1.1191
4cy3,0.7197798258757928,0.99,0.9776,0.9098220091670669,0.8656716417910447,0.5463030284344796,1.5507474351639958,0.8787878787878788,0.14705882352941177,0.0,5.7761,0.40093714838016153,0.9965,0.996,0.9093500961055675,0.8484848484848485,0.4388567219686239,1.7705805504584717,0.8484848484848485,0.15151515151515152,0.0,2.188,0.5541052609060079,0.993,0.9896,0.8757984183391804,0.7105263157894737,0.65575597637824,1.5033889739629211,0.8181818181818182,0.37209302325581395,9.0,1.9222
5fpx,1.706045681736777,0.925,0.9314,0.32639326820533715,0.10526315789473684,2.7853770714327175,5.865227917540211,0.07692307692307693,0.8333333333333334,0.0,4.6711,0.809029779001861,0.9705,0.969,0.7887642635094384,0.6923076923076923,0.907768747655956,2.108179922497984,0.6923076923076923,0.3076923076923077,0.0,0.7647,3.0252049275347352,0.9155,0.9181,0.1435332231190574,0.0,5.524233389972259,11.285937743363212,0.0,1.0,1.0,0.1663
5gu4,0.6101984931383315,0.9923,0.9895,0.7540216690330445,0.8648648648648649,1.357157592617518,2.6371480709991295,0.8,0.058823529411764705,0.0,1.9672,0.4517119322299248,0.995,0.9943,0.7649709105781657,0.8,1.1160447031876415,1.9244819472468777,0.7,0.06666666666666667,0.0,0.8052,0.9803764200914248,0.9797,0.9607,0.7769580001075388,0.7692307692307693,1.1133416977288584,2.221016948068493,0.75,0.21052631578947367,1.0,0.3319
5f67,4.250349564558211,0.8706,0.8825,0.2940492233055723,0.4507042253521127,4.874219050932858,11.553279198610962,0.4444444444444444,0.5428571428571428,0.0,3.233,0.49339238659976714,0.9866,0.9893,0.960733206736323,0.9444444444444444,0.35156835462282504,0.8616682419789539,0.9444444444444444,0.05555555555555555,0.0,0.815,8.796375785693845,0.8608,0.8697,0.17108551713928508,0.4745762711864407,11.507189714166424,24.471345758034904,0.3888888888888889,0.391304347826087,9.0,0.1625
2o02,1.0161854376967467,0.3361,0.334,0.5656705442331837,0.27450980392156865,1.1186657860943687,2.9634411605072413,0.16279069767441862,0.125,0.0,3.2022,1.4865609541428326,0.3308,0.3288,0.5332366846766268,0.32142857142857145,1.0866375868851714,5.10935078853072,0.20930232558139536,0.3076923076923077,0.0,1.2719,1.4806834543273388,0.3176,0.3046,0.3785397232341909,0.21333333333333335,2.64950850581671,5.47392323475662,0.18604651162790697,0.75,6.0,0.6194
4nnm,1.5118742448988567,0.9565,0.9658,0.9558420879942385,0.84,0.2978464975395428,0.7431049749517278,0.9130434782608695,0.2222222222222222,0.0,1.7488,0.9528230859999106,0.9718,0.9765,0.976185951256373,0.9565217391304348,0.2353522235022162,0.534410224696108,0.9565217391304348,0.043478260869565216,0.0,0.9005,2.8395846119746166,0.886,0.8889,0.5777511107890723,0.39215686274509803,1.6325213158984457,3.7000368872513514,0.43478260869565216,0.6428571428571429,4.0,0.8413
1yuc,1.0192319944251913,0.9736,0.9331,0.9322691776477819,0.8727272727272727,0.5745108546984811,1.6251083327432783,0.96,0.2,0.0,2.1383,1.1580096143165426,0.9724,0.937,0.7641304839907445,0.7692307692307693,1.2461982930334925,2.821436318081642,0.8,0.25925925925925924,0.0,0.8125,1.0315351189906716,0.9736,0.935,0.9446050604068122,0.7936507936507936,0.5689722276758278,1.7441307827969783,1.0,0.34210526315789475,7.0,0.5283
3upv,0.7090707432236536,0.9841,0.9867,0.7226946916957612,0.6956521739130435,1.3177897640996163,2.7050413714504526,0.6956521739130435,0.30434782608695654,0.0,4.9172,0.3725923762039257,0.9925,0.9981,0.9548750579855483,0.9545454545454546,0.3282638001922114,0.44350644811749357,0.9130434782608695,0.0,0.0,1.3455,1.2920869011292124,0.9676,0.9716,0.4727547256252053,0.42857142857142855,2.303359538627127,5.18037915928857,0.391304347826087,0.5263157894736842,4.0,0.823
4h4f,0.4558462186750063,0.9941,0.994,0.9620410177592364,0.819672131147541,0.41282004289160085,0.6029117488880211,0.9615384615384616,0.2857142857142857,0.0,1.5777,0.3802302517333631,0.9959,0.997,0.9783012205327394,0.9090909090909091,0.23940583835406862,0.3603636783537583,0.9615384615384616,0.13793103448275862,0.0,1.0263,1.172057081424224,0.9752,0.9639,0.4723193396723305,0.3728813559322034,2.5268433981660454,5.125975669472679,0.4230769230769231,0.6666666666666666,7.0,0.6877
2p1t,0.4066424971639006,0.1127,0.1131,0.9600853434421824,0.9122807017543859,0.29105942159756837,0.9379587894630812,0.9285714285714286,0.10344827586206896,0.0,2.5747,0.3889744252257749,0.1128,0.1131,0.9249745651788833,0.8518518518518519,0.2831478038555825,0.9406515808405261,0.8214285714285714,0.11538461538461539,0.0,1.3477,3.729495044873255,0.1121,0.112,0.5904486199816142,0.0,0.7403795954394053,1.5641508612886792,0.0,0.0,0.0,0.5675
3wgx,0.32776498697449497,0.9935,0.9978,0.9295772796311469,0.8571428571428571,0.4941432161504765,0.9894490636116465,0.9,0.18181818181818182,0.0,1.6144,0.5147537755639738,0.9877,0.9914,0.9197926295662384,0.926829268292683,0.6761112114014556,1.2677785188945982,0.95,0.09523809523809523,0.0,0.8222,3.3581009591045543,0.9459,0.9504,0.1775515226940274,0.2857142857142857,6.4113200317638315,13.604761934467165,0.2,0.5,2.0,0.6747
3v2x,2.3149579007837073,0.9262,0.9167,0.23359624998699038,0.0967741935483871,3.9947083227025435,8.7859072224527,0.09375,0.9,0.0,4.3627,2.599728684441662,0.9226,0.9181,0.20824688091602583,0.03333333333333333,4.050030028725066,8.974521600835734,0.03125,0.9642857142857143,0.0,1.0241,5.169247229787863,0.9129,0.9054,0.05944218813068919,0.0,8.705298666161834,20.27442748338265,0.0,1.0,0.0,1.2358
3idg,0.8497061141937509,0.8102,0.8048,0.9356628792721434,0.9166666666666666,0.491056196230989,0.9709524170992516,0.9166666666666666,0.08333333333333333,0.0,4.1769,0.43487974537572444,0.8162,0.8166,0.9476327165550317,0.9565217391304348,0.4099011870793198,0.5574289729114876,0.9166666666666666,0.0,0.0,4.8727,3.5855258382349704,0.7089,0.6091,0.29885765030935335,0.5,3.5565280048067396,10.149865828881646,0.3333333333333333,0.0,1.0,0.9252
1svz,0.689931302072999,0.4884,0.4853,0.6503131712954384,0.34285714285714286,0.6423432894688862,2.9635419437741293,0.21428571428571427,0.14285714285714285,0.0,4.0116,0.554642557984411,0.4939,0.4958,0.8790703682225548,0.8163265306122449,0.40572970157273,0.8054609932882112,0.7142857142857143,0.047619047619047616,0.0,2.1936,2.0658632836955317,0.476,0.4737,0.18815498450502785,0.0,2.849202463498451,11.648756139274491,0.0,1.0,0.0,0.7291
6fbk,1.7825332891022856,0.3993,0.4025,0.7436989259942332,0.75,1.5232958605530562,2.4959415254877975,0.8181818181818182,0.3076923076923077,0.0,1.9166,1.7568537098705008,0.4179,0.4225,0.887090618895861,0.9333333333333333,0.9440899133642912,0.8340430369794645,0.9545454545454546,0.08695652173913043,0.0,1.5111,1.6921242882641907,0.3959,0.4,0.7281515889215733,0.6031746031746031,1.7482997945739036,2.883217913061937,0.8636363636363636,0.5365853658536586,6.0,0.8966
2ht9,7.897064484139799,0.8448,0.8448,0.040263479046928285,0.0,8.52241572304484,26.906407277898822,0.0,1.0,0.0,2.4747,7.564941464392046,0.8503,0.8513,0.04791052384348623,0.0,7.853143033375772,24.36083285749031,0.0,1.0,0.0,1.303,11.351064068355159,0.8439,0.8427,0.023091887418535777,0.0,9.964938262460675,38.22432294021004,0.0,1.0,4.0,0.6325
3plv,0.6132142296825085,0.9792,0.9876,0.9129585898563404,0.8,0.6300074743820313,0.903499921815742,0.9,0.28,0.0,2.1369,0.4439350642883098,0.987,0.9926,0.873805902193198,0.7692307692307693,0.557581123288365,0.722886261733143,0.75,0.21052631578947367,0.0,1.0794,0.8594616314942971,0.9646,0.9777,0.8901965855551044,0.6440677966101694,0.8788002622576706,1.3294558442134567,0.95,0.5128205128205128,6.0,0.4922
6h7b,18.220957582313847,0.0666,0.0642,0.9224967841281018,0.8,0.3999534453181994,1.3121868338950007,0.8571428571428571,0.25,0.0,1.9975,10.959064622735363,0.4424,0.4385,0.8947585248639776,0.8421052631578947,0.5882624648309467,1.725265700614083,0.8571428571428571,0.1724137931034483,0.0,1.61,15.223013642399096,0.4498,0.4469,0.06364515080191359,0.0,8.8703056830559,19.251914981859596,0.0,1.0,0.0,0.8969
1t7r,0.6927623779912478,0.9913,0.9894,0.7432511586714687,0.8095238095238095,1.421890869531148,2.3263796722330756,0.7727272727272727,0.15,0.0,2.4558,0.32455040741188956,0.9971,0.9981,0.8908096116321914,0.8717948717948718,0.4666348738853221,0.9391674709838451,0.7727272727272727,0.0,0.0,0.865,0.996526156970336,0.9785,0.9606,0.7076068758543507,0.6792452830188679,1.7441369276709864,3.1467071397516895,0.8181818181818182,0.41935483870967744,10.0,0.4488
3d1e,0.6275183444922008,0.9922,0.9852,0.9028858046173447,0.8846153846153846,0.5929881193660583,0.7650150899448057,0.8518518518518519,0.08,0.0,3.2183,0.5565113964664617,0.9939,0.9866,0.902275596424052,0.88,0.5085119125926945,0.5969662516677994,0.8148148148148148,0.043478260869565216,0.0,0.9944,1.0711388215205806,0.9784,0.9173,0.919490021024521,0.84375,0.8139484162056418,1.015008504531259,1.0,0.2702702702702703,6.0,0.2647
3u9q,0.5677517548933694,0.2372,0.235,0.9347164653005362,0.8095238095238095,0.313332033588251,0.5414127891968865,0.85,0.22727272727272727,0.0,2.4561,0.46596046610183023,0.2382,0.235,0.9095861247825258,0.8108108108108109,0.20837422264830893,0.4089396846935143,0.75,0.11764705882352941,0.0,1.21,0.8147211641245179,0.2368,0.234,0.9531913002655891,0.7307692307692307,0.43383181274549826,0.9843756862415969,0.95,0.40625,5.0,0.67
3zqh,7.334025051747062,0.9158,0.8866,0.04942765200780894,0.0,4.163502763508041,45.72826120556209,0.0,0.0,0.0,2.5538,1.392156258742454,0.953,0.8877,0.7257687662960569,0.6666666666666666,1.0154674617445638,3.429562612010683,0.631578947368421,0.29411764705882354,1.0,0.8766,6.446583681463336,0.9016,0.8634,0.04049994414317287,0.0,5.735208365910248,34.42118922730976,0.0,0.0,0.0,0.4963
3r42,2.808778627910943,0.8887,0.8659,0.9094230944831797,0.8636363636363636,0.4262612323455651,1.3069804594998775,0.8260869565217391,0.09523809523809523,0.0,1.5308,1.9263529081217678,0.951,0.9421,0.5319208091581075,0.631578947368421,2.4499465080182627,4.231797021246844,0.5217391304347826,0.2,0.0,0.8613,2.6154622515943626,0.8988,0.878,0.670480465291495,0.6,1.648359396290997,2.733310295992586,0.6521739130434783,0.4444444444444444,7.0,0.4147
3agy,4.175272717844099,0.9105,0.8689,0.05658192974737194,0.0,8.507032247620957,21.10276386442387,0.0,1.0,0.0,2.3777,1.5355395544257073,0.9234,0.8757,0.9650930510953136,0.8717948717948718,0.36915173541490803,1.900547816958868,1.0,0.22727272727272727,0.0,0.9133,2.0496032835335996,0.8833,0.8415,0.9480742018122098,0.723404255319149,0.5069451774812506,2.0161989225060535,1.0,0.43333333333333335,7.0,0.3511
4j2c,0.703095369067852,0.9759,0.975,0.9412495617248533,0.75,0.44994396753409566,0.7004459771266551,0.9130434782608695,0.36363636363636365,0.0,1.253,0.8347186843986105,0.9671,0.975,0.9227511539107383,0.8695652173913043,0.4065257947708635,1.567451337700849,0.8695652173913043,0.13043478260869565,0.0,1.0572,1.1038283111567069,0.9453,0.9375,0.7870930812077802,0.6440677966101694,1.1762090032114612,2.5748645394999503,0.8260869565217391,0.4722222222222222,7.0,0.8361
4ery,0.5831793233050692,0.9937,0.9898,0.9442794920542363,0.8571428571428571,0.4101466204055404,0.6975084838214508,0.9090909090909091,0.1891891891891892,0.0,4.9075,0.35227360174133543,0.9973,0.9945,0.9650146164566298,0.9253731343283582,0.27054443343431245,0.9695711918285204,0.9393939393939394,0.08823529411764706,0.0,1.4825,1.2212557613047108,0.9786,0.9646,0.49791093420740373,0.4507042253521127,2.4419607922836466,5.104716205578765,0.48484848484848486,0.5789473684210527,3.0,1.105
4dg3,,0.3704,0.3609,0.7574993177624861,0.6,0.7006658293096821,1.452980487677686,0.48,0.2,0.0,10.1047,,0.3703,0.3602,0.8235364331359115,0.65,0.3291414892984812,0.5004152907302133,0.52,0.13333333333333333,0.0,4.0997,,0.3585,0.3453,0.1256523911837821,0.1111111111111111,3.6391444872777248,18.66706421316444,0.06,0.25,0.0,1.0591
2vr3,0.8238010089114226,0.2531,0.25,0.694624639854791,0.44155844155844154,0.6734401768155035,1.6546192418069077,0.288135593220339,0.05555555555555555,0.0,5.8536,0.5936294332866072,0.2551,0.2539,0.8120903191656357,0.6086956521739131,0.2798811258290507,0.581711790241471,0.4745762711864407,0.15151515151515152,0.0,2.5758,4.428090265389528,0.2259,0.2219,0.08055326250864231,0.12048192771084337,8.943756972194027,22.032402322271942,0.0847457627118644,0.7916666666666666,2.0,0.9836
4yz6,1.0495847466804897,0.3755,0.3692,0.7457279286471435,0.47619047619047616,0.4177939206797406,0.990734621889333,0.3225806451612903,0.09090909090909091,0.0,2.7955,2.88413349187457,0.3549,0.3472,0.7304454003544726,0.4,0.366706648953232,0.8685245535471472,0.25806451612903225,0.1111111111111111,0.0,1.4794,1.9285969145170871,0.34,0.3174,0.5895921572138039,0.23809523809523808,0.8795894459744386,3.381531004511916,0.16129032258064516,0.5454545454545454,3.0,0.4511
